ID,Name,disableParam_NT,disableParamReserve1,disableParamReserve2,iconId,heroType,relicSlot1,relicSlot2,relicSlot3,unlockFlag,goodsId,deepRelicSlot1,deepRelicSlot2,deepRelicSlot3,endPadding,
1000,[Wylder] Wylder's Urn,1,0,[0|0|0],19000,1,0,0,1,0,9600,0,0,1,0
1001,[Wylder] Wylder's Goblet,0,0,[0|0|0],19020,1,2,3,3,60010,9601,2,3,3,0
1002,[Wylder] Wylder's Chalice,0,0,[0|0|0],19030,1,0,2,4,60020,9602,0,1,3,0
1003,[Wylder] Soot-Covered Wylder's Urn,0,0,[0|0|0],19000,1,1,1,2,60030,9700,1,1,2,0
1004,[Wylder] Sealed Wylder's Urn,0,0,[0|0|0],19000,1,1,0,0,60040,9800,3,2,2,0
1005,[Wylder] Decrepit Wylder's Goblet,0,0,[0|0|0],19020,1,1,3,2,60600,9920,1,3,2,0
1006,[Wylder] Forgotten Wylder's Goblet,0,0,[0|0|0],19020,1,3,3,2,60610,9921,0,3,4,0
2000,[Guardian] Guardian's Urn,1,0,[0|0|0],19001,2,0,2,2,0,9603,0,2,2,0
2001,[Guardian] Guardian's Goblet,0,0,[0|0|0],19021,2,1,1,3,60060,9604,1,1,3,0
2002,[Guardian] Guardian's Chalice,0,0,[0|0|0],19031,2,1,2,4,60070,9605,0,1,2,0
2003,[Guardian] Soot-Covered Guardian's Urn,0,0,[0|0|0],19001,2,0,3,3,60080,9703,0,3,3,0
2004,[Guardian] Sealed Guardian's Urn,0,0,[0|0|0],19001,2,2,2,0,60090,9803,3,3,1,0
2005,[Guardian] Decrepit Guardian's Goblet,0,0,[0|0|0],19021,2,2,3,3,60620,9925,2,3,3,0
2006,[Guardian] Forgotten Guardian's Goblet,0,0,[0|0|0],19021,2,3,1,1,60630,9926,0,1,4,0
3000,[Ironeye] Ironeye's Urn,0,0,[0|0|0],19002,3,2,3,3,0,9606,2,3,3,0
3001,[Ironeye] Ironeye's Goblet,0,0,[0|0|0],19022,3,0,1,2,60110,9607,0,1,2,0
3002,[Ironeye] Ironeye's Chalice,0,0,[0|0|0],19032,3,0,3,4,60120,9608,0,0,3,0
3003,[Ironeye] Soot-Covered Ironeye's Urn,0,0,[0|0|0],19002,3,1,2,2,60130,9706,1,2,2,0
3004,[Ironeye] Sealed Ironeye's Urn,0,0,[0|0|0],19002,3,3,3,2,60140,9806,1,1,0,0
3005,[Ironeye] Decrepit Ironeye's Goblet,0,0,[0|0|0],19022,3,1,1,3,60640,9930,1,1,3,0
3006,[Ironeye] Forgotten Ironeye's Goblet,0,0,[0|0|0],19022,3,2,1,0,60650,9931,2,3,4,0
4000,[Duchess] Duchess' Urn,1,0,[0|0|0],19003,4,0,1,1,0,9609,0,1,1,0
4001,[Duchess] Duchess' Goblet,0,0,[0|0|0],19023,4,2,2,3,60160,9610,2,2,3,0
4002,[Duchess] Duchess' Chalice,0,0,[0|0|0],19033,4,1,2,4,60170,9611,0,1,2,0
4003,[Duchess] Soot-Covered Duchess' Urn,0,0,[0|0|0],19003,4,0,0,3,60180,9709,0,0,3,0
4004,[Duchess] Sealed Duchess' Urn,0,0,[0|0|0],19003,4,1,1,0,60190,9809,3,3,2,0
4005,[Duchess] Decrepit Duchess' Goblet,0,0,[0|0|0],19023,4,1,3,3,60660,9935,1,3,3,0
4006,[Duchess] Forgotten Duchess' Goblet,0,0,[0|0|0],19023,4,3,2,2,60670,9936,0,3,4,0
5000,[Raider] Raider's Urn,0,0,[0|0|0],19004,5,0,3,3,0,9612,0,3,3,0
5001,[Raider] Raider's Goblet,0,0,[0|0|0],19024,5,0,1,2,60210,9613,0,1,2,0
5002,[Raider] Raider's Chalice,0,0,[0|0|0],19034,5,0,0,4,60220,9614,0,2,2,0
5003,[Raider] Soot-Covered Raider's Urn,0,0,[0|0|0],19004,5,1,1,3,60230,9712,1,1,3,0
5004,[Raider] Sealed Raider's Urn,0,0,[0|0|0],19004,5,3,3,0,60240,9812,2,1,1,0
5005,[Raider] Decrepit Raider's Goblet,0,0,[0|0|0],19024,5,2,2,3,60680,9940,2,2,3,0
5006,[Raider] Forgotten Raider's Goblet,0,0,[0|0|0],19024,5,2,1,0,60690,9941,0,3,4,0
6000,[Revenant] Revenant's Urn,0,0,[0|0|0],19005,6,1,1,2,0,9615,1,1,2,0
6001,[Revenant] Revenant's Goblet,0,0,[0|0|0],19025,6,0,0,3,60260,9616,0,0,3,0
6002,[Revenant] Revenant's Chalice,0,0,[0|0|0],19035,6,1,3,4,60270,9617,1,2,3,0
6003,[Revenant] Soot-Covered Revenant's Urn,0,0,[0|0|0],19005,6,0,2,2,60280,9715,0,2,2,0
6004,[Revenant] Sealed Revenant's Urn,0,0,[0|0|0],19005,6,2,1,1,60290,9815,3,3,0,0
6005,[Revenant] Decrepit Revenant's Goblet,0,0,[0|0|0],19025,6,0,0,2,60700,9945,0,0,2,0
6006,[Revenant] Forgotten Revenant's Goblet,0,0,[0|0|0],19025,6,3,0,0,60710,9946,2,3,4,0
7000,[Recluse] Recluse's Urn,1,0,[0|0|0],19006,7,1,1,3,0,9618,1,1,3,0
7001,[Recluse] Recluse's Goblet,0,0,[0|0|0],19026,7,0,1,2,60310,9619,0,1,2,0
7002,[Recluse] Recluse's Chalice,0,0,[0|0|0],19036,7,2,3,4,60320,9620,1,3,3,0
