ID,Name,disableParam_NT,disableParamReserve1,disableParamReserve2,ParamStr,
0,,1,0,[0|0|0],Armour
100,,1,0,[0|0|0],Armour
101,,1,0,[0|0|0],Armour
102,,1,0,[0|0|0],Armour
103,,1,0,[0|0|0],Armour
104,,1,0,[0|0|0],Armour
105,,1,0,[0|0|0],Armour
106,,1,0,[0|0|0],Armour
107,,1,0,[0|0|0],Armour
108,,1,0,[0|0|0],LeatherArmour
109,,1,0,[0|0|0],Nude
110,,1,0,[0|0|0],Nude
111,,1,0,[0|0|0],Nude
112,,1,0,[0|0|0],Armour
113,,1,0,[0|0|0],Cloth
114,,1,0,[0|0|0],Armour
115,,1,0,[0|0|0],Cloth
116,,1,0,[0|0|0],Armour
117,,1,0,[0|0|0],Cloth
118,,1,0,[0|0|0],Armour
119,,1,0,[0|0|0],Armour
120,,1,0,[0|0|0],Armour
121,,1,0,[0|0|0],Armour
122,,1,0,[0|0|0],Armour
123,,1,0,[0|0|0],Armour
124,,1,0,[0|0|0],Armour
125,,1,0,[0|0|0],Armour
126,,1,0,[0|0|0],Armour
127,,1,0,[0|0|0],Armour
128,,1,0,[0|0|0],Armour
129,,1,0,[0|0|0],Armour
130,,1,0,[0|0|0],Armour
131,,1,0,[0|0|0],Armour
132,,1,0,[0|0|0],Armour
133,,1,0,[0|0|0],Armour
134,,1,0,[0|0|0],Armour
135,,1,0,[0|0|0],Armour
136,,1,0,[0|0|0],Armour
137,,1,0,[0|0|0],Armour
138,,1,0,[0|0|0],Armour
139,,1,0,[0|0|0],Armour
140,,1,0,[0|0|0],Armour
141,,1,0,[0|0|0],Armour
142,,1,0,[0|0|0],Armour
143,,1,0,[0|0|0],Armour
144,,1,0,[0|0|0],ChainMail
145,,1,0,[0|0|0],Armour
146,,1,0,[0|0|0],Nude
147,,1,0,[0|0|0],Nude
148,,1,0,[0|0|0],Armour
149,,1,0,[0|0|0],Armour
150,,1,0,[0|0|0],Armour
151,,1,0,[0|0|0],Armour
152,,1,0,[0|0|0],Armour
153,,1,0,[0|0|0],Armour
154,,1,0,[0|0|0],Armour
155,,1,0,[0|0|0],Armour
156,,1,0,[0|0|0],Armour
157,,1,0,[0|0|0],Armour
158,,1,0,[0|0|0],Armour
159,,1,0,[0|0|0],Armour
160,,1,0,[0|0|0],Armour
161,,1,0,[0|0|0],Armour
162,,1,0,[0|0|0],Armour
163,,1,0,[0|0|0],Armour
164,,1,0,[0|0|0],Armour
165,,1,0,[0|0|0],Armour
