ID,Name,disableParam_NT,disableParamReserve1,disableParamReserve2,equipId,value,mtrlId,eventFlag_forStock,eventFlag_forRelease,sellQuantity,unknown_1,equipType,costType,pad1,setNum,value_Add,value_Magnification,iconId,nameMsgId,menuTitleMsgId,menuIconId,unknown_2a,unknown_2c,unknown_3a,unknown_3c,unknown_4a,
1,,1,0,[0|0|0],240,100,-1,0,0,-1,0,3,0,0,1,0,1,-1,-1,-1,-1,-1,-1,-1,-1,-1
30000,,0,0,[0|0|0],150,0,300000,0,0,-1,0,3,0,0,1,0,1,-1,-1,-1,-1,-1,-1,-1,-1,-1
30100,Fire Pot,0,0,[0|0|0],300,0,301000,0,0,-1,0,3,0,0,1,0,1,-1,-1,-1,-1,-1,-1,-1,-1,-1
30101,,0,0,[0|0|0],301,0,301010,0,67260,-1,0,3,0,0,1,0,1,-1,-1,-1,-1,-1,-1,-1,-1,-1
30102,,0,0,[0|0|0],302,0,301020,0,67250,-1,0,3,0,0,1,0,1,-1,-1,-1,-1,-1,-1,-1,-1,-1
30103,Lightning Pot,0,0,[0|0|0],320,0,301030,0,68010,-1,0,3,0,0,1,0,1,-1,-1,-1,-1,-1,-1,-1,-1,-1
30104,,0,0,[0|0|0],321,0,301040,0,68020,-1,0,3,0,0,1,0,1,-1,-1,-1,-1,-1,-1,-1,-1,-1
30105,Fetid Pot,0,0,[0|0|0],330,0,301050,0,67800,-1,0,3,0,0,1,0,1,-1,-1,-1,-1,-1,-1,-1,-1,-1
30106,Swarm Pot,0,0,[0|0|0],340,0,301060,0,67910,-1,0,3,0,0,1,0,1,-1,-1,-1,-1,-1,-1,-1,-1,-1
30107,Holy Water Pot,0,0,[0|0|0],350,0,301070,0,67610,-1,0,3,0,0,1,0,1,-1,-1,-1,-1,-1,-1,-1,-1,-1
30108,,0,0,[0|0|0],351,0,301080,0,67630,-1,0,3,0,0,1,0,1,-1,-1,-1,-1,-1,-1,-1,-1,-1
30109,Freezing Pot,0,0,[0|0|0],360,0,301090,0,67460,-1,0,3,0,0,1,0,1,-1,-1,-1,-1,-1,-1,-1,-1,-1
30110,Poison Pot,0,0,[0|0|0],370,0,301100,0,67870,-1,0,3,0,0,1,0,1,-1,-1,-1,-1,-1,-1,-1,-1,-1
30111,,0,0,[0|0|0],380,0,301110,0,67100,-1,0,3,0,0,1,0,1,-1,-1,-1,-1,-1,-1,-1,-1,-1
30112,Alluring Pot,0,0,[0|0|0],390,0,301120,0,67120,-1,0,3,0,0,1,0,1,-1,-1,-1,-1,-1,-1,-1,-1,-1
30113,Beastlure Pot,0,0,[0|0|0],391,0,301130,0,67830,-1,0,3,0,0,1,0,1,-1,-1,-1,-1,-1,-1,-1,-1,-1
30114,,0,0,[0|0|0],400,0,301140,0,0,-1,0,3,0,0,1,0,1,-1,-1,-1,-1,-1,-1,-1,-1,-1
30115,,0,0,[0|0|0],420,0,301150,0,68010,-1,0,3,0,0,1,0,1,-1,-1,-1,-1,-1,-1,-1,-1,-1
30116,,0,0,[0|0|0],430,0,301160,0,67800,-1,0,3,0,0,1,0,1,-1,-1,-1,-1,-1,-1,-1,-1,-1
30117,,0,0,[0|0|0],440,0,301170,0,67870,-1,0,3,0,0,1,0,1,-1,-1,-1,-1,-1,-1,-1,-1,-1
30118,,0,0,[0|0|0],450,0,301180,0,67100,-1,0,3,0,0,1,0,1,-1,-1,-1,-1,-1,-1,-1,-1,-1
30119,,0,0,[0|0|0],460,0,301190,0,67400,-1,0,3,0,0,1,0,1,-1,-1,-1,-1,-1,-1,-1,-1,-1
30120,,0,0,[0|0|0],470,0,301200,0,67910,-1,0,3,0,0,1,0,1,-1,-1,-1,-1,-1,-1,-1,-1,-1
30122,,0,0,[0|0|0],490,0,301220,0,67230,-1,0,3,0,0,1,0,1,-1,-1,-1,-1,-1,-1,-1,-1,-1
