ID,Name,disableParam_NT,disableParamReserve1,disableParamReserve2,yesNoDialogMessageId,limitCancelSpEffectId,sortId,requirementLuck,aiNotifyType,mp,stamina,iconId,behaviorId,mtrlItemId,replaceMagicId,maxQuantity,refCategory1,overDexterity,refCategory2,slotLength,requirementIntellect,requirementFaith,analogDexterityMin,analogDexterityMax,ezStateBehaviorType,refCategory3,spEffectCategory,refType,opmeMenuType,refCategory4,hasSpEffectType,replaceCategory,useLimitCategory,vowType0,vowType1,vowType2,vowType3,vowType4,vowType5,vowType6,vowType7,enable_multi,enable_multi_only,isEnchant,isShieldEnchant,enable_live,enable_gray,enable_white,enable_black,disableOffline,castResonanceMagic,isValidTough_ProtSADmg,isWarpMagic,enableRiding,disableRiding,isUseNoAttackRegion,pad_1,vowType8,vowType9,vowType10,vowType11,vowType12,vowType13,vowType14,vowType15,castSfxId,fireSfxId,effectSfxId,toughnessCorrectRate,ReplacementStatusType,ReplacementStatus1,ReplacementStatus2,ReplacementStatus3,ReplacementStatus4,refCategory5,consumeSA,ReplacementMagic1,ReplacementMagic2,ReplacementMagic3,ReplacementMagic4,mp_charge,stamina_charge,createLimitGroupId,refCategory6,subCategory1,subCategory2,refCategory7,refCategory8,refCategory9,refCategory10,refId1,refId2,refId3,aiUseJudgeId,refId4,refId5,refId6,refId7,refId8,refId9,refId10,consumeType1,consumeType2,consumeType3,consumeType4,consumeType5,consumeType6,consumeType7,consumeType8,consumeType9,consumeType10,consumeLoopMP_forMenu,sortGroupId,enableSparringGrounds,unknown_1,atkParamId,sparringGroundsWeaponId,
90,,1,0,[0|0|0],0,-1,0,0,0,0,0,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,0,0,-1,-1,-1,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,-1,-1
4000,[Sorcery] Glintstone Pebble,1,0,[0|0|0],0,-1,0,0,0,7,20,6000,0,-1,-1,-1,1,99,1,1,0,0,10,70,0,0,3,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1,523000,523001,510010,0,3,-1,-1,-1,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,10400000,10400099,-1,10000100,-1,-1,-1,-1,-1,-1,-1,0,2,0,0,0,0,0,0,0,0,-1,10,1,0,40000,33000000
4001,[Sorcery] Great Glintstone Shard,1,0,[0|0|0],0,-1,20,0,0,12,26,6015,0,-1,-1,-1,1,99,1,1,0,0,10,70,0,0,3,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1,523000,523001,510020,0,3,-1,-1,-1,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,10400100,10400199,-1,10000100,-1,-1,-1,-1,-1,-1,-1,0,2,0,0,0,0,0,0,0,0,-1,10,1,0,40010,33000000
4010,[Sorcery] Swift Glintstone Shard,1,0,[0|0|0],0,-1,10,0,0,5,9,6001,0,-1,-1,-1,1,99,0,1,0,0,10,70,0,0,3,79,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1,522000,522001,510000,0,3,-1,-1,-1,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,10401000,-1,-1,10000100,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,-1,10,1,0,40100,33000000
4020,[Sorcery] Glintstone Cometshard,1,0,[0|0|0],0,-1,30,0,0,17,30,6002,0,-1,-1,-1,1,99,1,1,0,0,10,70,0,0,3,2,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1,523060,523061,523064,0,3,-1,-1,-1,-1,0,0,-1,-1,-1,-1,17,39,0,0,6,0,0,0,0,0,10402000,10402050,-1,10000200,-1,-1,-1,-1,-1,-1,-1,0,1,0,0,0,0,0,0,0,0,-1,10,1,0,40200,33000000
4021,[Sorcery] Comet,1,0,[0|0|0],0,-1,40,0,0,24,35,6003,0,-1,-1,-1,1,99,1,1,0,0,10,70,0,0,3,2,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1,523070,523071,523064,0,3,-1,-1,-1,-1,0,0,-1,-1,-1,-1,24,46,0,0,6,0,0,0,0,0,10402100,10402150,-1,10000200,-1,-1,-1,-1,-1,-1,-1,0,1,0,0,0,0,0,0,0,0,-1,10,1,0,40210,33000000
4030,[Sorcery] Shard Spiral,1,0,[0|0|0],0,-1,50,0,0,14,28,6004,0,-1,-1,-1,1,99,1,1,0,0,10,70,0,0,3,2,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1,523070,523071,523064,0,3,-1,-1,-1,-1,0,0,-1,-1,-1,-1,14,36,0,0,0,0,0,0,0,0,10403000,10403050,-1,10000000,-1,-1,-1,-1,-1,-1,-1,0,1,0,0,0,0,0,0,0,0,-1,10,1,0,40300,33000000
4040,[Sorcery] Glintstone Stars,1,0,[0|0|0],0,-1,60,0,0,12,21,6010,0,-1,-1,-1,1,99,1,1,0,0,10,70,0,1,3,107,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1,523850,523851,523856,0,3,-1,-1,-1,-1,0,0,-1,-1,-1,-1,12,27,0,0,7,0,0,0,0,0,10404000,10404050,10404099,10000200,-1,-1,-1,-1,-1,-1,-1,0,1,2,0,0,0,0,0,0,0,-1,10,1,0,40400,33000000
4050,[Sorcery] Star Shower,1,0,[0|0|0],0,-1,70,0,0,23,26,6016,0,-1,-1,-1,1,99,1,1,0,0,10,70,0,1,3,107,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1,523850,523851,523859,0,3,-1,-1,-1,-1,0,0,-1,-1,-1,-1,23,34,0,0,7,0,0,0,0,0,10405000,10405050,10404099,10000200,-1,-1,-1,-1,-1,-1,-1,0,1,2,0,0,0,0,0,0,0,-1,10,1,0,40500,33000000
4060,[Sorcery] Crystal Barrage,1,0,[0|0|0],0,-1,90,0,0,14,26,6009,0,-1,-1,-1,1,99,1,1,0,0,10,70,0,1,3,4,0,1,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1,523720,523721,-1,0,3,-1,-1,-1,-1,0,0,-1,-1,-1,-1,2,0,0,0,0,0,0,0,0,0,10406000,10999999,10406099,10000300,10406001,-1,-1,-1,-1,-1,-1,2,0,1,2,0,0,0,0,0,0,2,10,1,0,40600,33000000
