ID,Name,paramName,materialId,materialParamValue0,materialParamValue1,endPadding,
100,,C_Ov_Test,0,1,1,[0|0|0|0]
1001,,C_Ov_Night_Scale01,100,1,1,[0|0|0|0]
1002,,C_Ov_Night_Scale02,100,1,1,[0|0|0|0]
1003,,C_Ov_Night_Scale03,100,1,1,[0|0|0|0]
1004,,C_Ov_Night_Scale04,100,1,1,[0|0|0|0]
1011,,C_Ov_Chaos_Scale01,100,1,1,[0|0|0|0]
1012,,C_Ov_Chaos_Scale02,100,1,1,[0|0|0|0]
1013,,C_Ov_Chaos_Scale03,100,1,1,[0|0|0|0]
1014,,C_Ov_Chaos_Scale04,100,1,1,[0|0|0|0]
1100,,C_Ov_PalyerDead,10,1,1,[0|0|0|0]
10000,,C_Ov[c7530]_body_White,10,1,1,[0|0|0|0]
10001,,C_Ov[c7500]_Burn,10,1,1,[0|0|0|0]
10002,,C_Ov[c7820]_Emissive_01,10,1,1,[0|0|0|0]
10003,,C_Ov[c7820]_Emissive_02,10,1,1,[0|0|0|0]
10004,,C_Ov[c7820]_Emissive_03,10,1,1,[0|0|0|0]
10010,,C_Ov[c2130]_NightErosion,10,1,1,[0|0|0|0]
10011,,C_Ov[FB_M_5030]_NightErosion,10,1,1,[0|0|0|0]
10012,,C_Ov[FB_M_5130]_NightErosion,10,1,1,[0|0|0|0]
10013,,C_Ov[FB_M_5230]_NightErosion,10,1,1,[0|0|0|0]
10014,,C_Ov[FB_M_5330]_NightErosion,10,1,1,[0|0|0|0]
10015,,C_Ov[FB_M_5530]_NightErosion,10,1,1,[0|0|0|0]
10016,,C_Ov[FB_M_5670]_NightErosion,10,1,1,[0|0|0|0]
10017,,C_Ov[FB_M_5050]_NightErosion,10,1,1,[0|0|0|0]
10018,,C_Ov[FB_M_5150]_NightErosion,10,1,1,[0|0|0|0]
10019,,C_Ov[FB_M_5250]_NightErosion,10,1,1,[0|0|0|0]
10020,,C_Ov[FB_M_5550]_NightErosion,10,1,1,[0|0|0|0]
10021,,C_Ov[FB_M_5650]_NightErosion,10,1,1,[0|0|0|0]
10022,,C_Ov[FB_M_5345]_NightErosion,10,1,1,[0|0|0|0]
10025,,C_Ov_Night_Scale02_Soft,10,1,1,[0|0|0|0]
10030,,C_Ov[c4980]_c4950_Summon,10,1,1,[0|0|0|0]
10031,,C_Ov[c7560]_GoldEnchant,10,1,1,[0|0|0|0]
10032,,C_Ov[c7520]_body_Ghost,11,1,1,[0|0|0|0]
10033,,C_Ov[c7530]_body_Ghost,11,1,1,[0|0|0|0]
10034,,C_Ov[c4901]_Head,11,1,1,[0|0|0|0]
10035,,C_Ov[c4901]_Chest,11,1,1,[0|0|0|0]
10036,,C_Ov[c4901]_Wing,11,1,1,[0|0|0|0]
10037,,C_Ov[c4901]_Tail,11,1,1,[0|0|0|0]
20000,,C_Ov[c5240]_Shadow,20,1,1,[0|0|0|0]
20010,,C_Ov[c7620]_Seraph,11,1,1,[0|0|0|0]
20015,,C_Ov[c7620]_Seraph_Fascinate,90,1,1,[0|0|0|0]
20020,,C_Ov[c7500]_Ghost,10,1,1,[0|0|0|0]
20030,,C_Ov_TempleGhost,10,1,0.5,[0|0|0|0]
100200,,C_Ov[Phantom]_0000_200,20,1,1,[0|0|0|0]
100240,,C_Ov[Phantom]_0000_240,20,1,1,[0|0|0|0]
100310,,C_Ov[Phantom]_0000_310,20,1,1,[0|0|0|0]
800000,,C_Ov[s11_00_0030][c8911]_1,10,1,1,[0|0|0|0]
800001,,C_Ov[s11_00_0030][c8911]_2,11,1,1,[0|0|0|0]
800002,,C_Ov[s13_10_0000][FB6050]Blood,10,1,1,[0|0|0|0]
800003,,C_Ov[s13_10_0000][FB6051]Blood,11,1,1,[0|0|0|0]
800004,,C_Ov[s13_10_0000][FB6051]_2,10,1,1,[0|0|0|0]
