ID,Name,disableParam_NT,disableParamReserve1,disableParamReserve2,mapId1,mapId2,mapId3,mapId4,mapId5,mapId6,mapId7,mapId8,mapId9,mapId10,mapId11,mapId12,mapId13,mapId14,mapId15,mapId16,mapId17,mapId18,unknown_10,worldMapPointIconId1,unknown_11b,detailIconId1,detailIconId2,detailIconId3,unknown_13b,unknown_14a,unknown_14b,unknown_15a,unknown_15b,unknown_16a,invasionIcon,invasionWeight,unknown_17b,unknown_18,unknown_19,unknown_20,unknown_21,unknown_22a,worldMapPointIconId2,worldMapPointIconId3,unknown_23b,unknown_23c,unk_00,
100,Encounter Setup: Ruins,1,0,[0|0|0],3000,3030,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,7,0,40804,40803,40807,0,0,0,0,0,1,0,100,-1,-1,-1,-1,-1,-1,0,0,0,0,0
101,Encounter Setup: Ruins,1,0,[0|0|0],3200,3210,3220,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,10,0,40804,40808,0,0,0,0,0,0,1,0,100,-1,-1,-1,-1,-1,-1,0,0,0,0,0
102,Encounter Setup: Ruins,1,0,[0|0|0],3400,3410,3420,3430,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,0,0,0,0,0,0,0,0,0,1,0,100,-1,-1,-1,-1,-1,-1,0,0,0,0,0
103,Encounter Setup: Basement,1,0,[0|0|0],4682,4686,4687,4691,4695,4681,4688,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,16,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,0,0,0,0,0
104,Encounter Setup: Field Boss,0,0,[0|0|0],-1,-1,4652,4653,4654,-1,4656,-1,4658,-1,4663,4664,-1,4666,4667,4668,-1,4674,-1,28,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,41,0,0,0,0
105,Encounter Setup: Field Boss,0,0,[0|0|0],-1,-1,4652,4653,4654,-1,4656,-1,-1,-1,4663,4664,-1,4666,4667,4668,-1,4674,-1,28,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,0,0,0,0,0
106,Encounter Setup: Field Boss,1,0,[0|0|0],-1,-1,4652,4653,4654,-1,4656,-1,4658,-1,4663,4664,-1,4666,4667,4668,-1,4674,-1,28,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,41,0,0,0,0
107,Encounter Setup: Night Horde,1,0,[0|0|0],4600,4601,4602,4603,4604,4605,4606,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,0,0,0,0,0
108,Encounter Setup: Night Boss - Day 1,1,0,[0|0|0],4770,4890,4910,4917,4924,4927,4928,4929,4930,4990,4780,4790,4800,4810,-1,-1,-1,-1,-1,16,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,0,0,0,0,0
109,Encounter Setup: Night Boss - Day 2,1,0,[0|0|0],4840,4850,4860,4870,4880,4918,4919,4920,4921,4923,4925,4820,4830,4926,-1,-1,-1,-1,-1,16,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,0,0,0,0,0
110,Encounter Setup: Great Church,1,0,[0|0|0],3800,3810,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,24,0,40811,0,0,0,0,0,0,0,1,0,100,-1,-1,-1,-1,-1,-1,0,0,0,0,0
111,Encounter Setup: Fort,1,0,[0|0|0],3000,3030,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,7,0,40804,40803,40807,0,0,0,0,0,1,0,0,-1,-1,-1,-1,-1,-1,0,0,0,0,0
112,Encounter Setup: Great Church,1,0,[0|0|0],3800,3810,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,24,0,40811,0,0,0,0,0,0,0,1,0,0,-1,-1,-1,-1,-1,-1,0,0,0,0,0
113,Encounter Setup: Castle,0,0,[0|0|0],4941,4942,4943,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,1,0,0,-1,-1,-1,-1,-1,-1,0,0,0,0,0
114,Encounter Setup: Field Boss,0,0,[0|0|0],4551,4651,4655,4657,4662,4665,4669,4671,4672,4677,4659,-1,-1,-1,-1,-1,-1,-1,-1,16,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,40,0,0,0,0
200,Encounter Setup: Sorcerer's Rise,1,0,[0|0|0],4000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6,0,40807,0,0,0,0,0,0,0,1,0,0,-1,-1,-1,-1,-1,-1,32,33,1,0,0
201,Encounter Setup: Church,1,0,[0|0|0],4100,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,0,40802,0,0,0,0,0,0,0,1,0,0,-1,-1,-1,-1,-1,-1,0,30,0,0,0
202,Encounter Setup: Maris,0,0,[0|0|0],4552,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,0,0,0,0,0
203,Encounter Setup: Small Camp,1,0,[0|0|0],4300,4340,4350,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,0,0,0,0,0
204,Encounter Setup: Township,1,0,[0|0|0],3790,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4,0,40804,0,0,0,0,0,0,0,1,0,0,-1,-1,-1,-1,-1,-1,0,0,0,0,0
205,Encounter Setup: Small Camp Caravans,1,0,[0|0|0],4500,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,1,0,0,-1,-1,-1,-1,-1,-1,0,0,0,0,0
206,Encounter Setup: Ruined Sorcerer's Rise,0,0,[0|0|0],4090,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,22,0,40807,0,0,0,0,0,0,0,1,0,0,-1,-1,-1,-1,-1,-1,34,35,1,0,0
207,Encounter Setup: Fell Omen,1,0,[0|0|0],4678,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,0,0,0,0,0
208,Encounter Setup: Small Camp,1,0,[0|0|0],4301,4341,4302,4401,4501,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,0,0,0,0,0
209,Encounter Setup: Evergaol,1,0,[0|0|0],4650,4660,4670,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5,0,0,0,0,0,0,0,0,0,1,0,0,-1,-1,-1,-1,-1,-1,31,36,1,1,0
210,Encounter Setup: Rotted Church,0,0,[0|0|0],4130,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,0,0,0,0,0,0,0,0,0,1,0,0,-1,-1,-1,-1,-1,-1,0,0,0,0,0
211,Encounter Setup: Rotted Samll Camp,0,0,[0|0|0],4330,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,0,0,0,0,0
212,Encounter Setup: Gnoster,0,0,[0|0|0],4553,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,0,0,0,0,0
213,Encounter Setup: Libra,0,0,[0|0|0],4555,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,0,0,0,0,0
214,Encounter Setup: Libra (Deal),0,0,[0|0|0],4940,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,25,0,0,0,0,0,0,0,0,0,1,0,0,-1,-1,-1,-1,-1,-1,0,0,0,0,0
215,Encounter Setup: Evergaol,1,0,[0|0|0],4680,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5,0,0,0,0,0,0,0,0,0,1,0,0,-1,-1,-1,-1,-1,-1,31,36,1,1,0
216,Encounter Setup: Church,1,0,[0|0|0],4101,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,0,40802,0,0,0,0,0,0,0,1,0,0,-1,-1,-1,-1,-1,-1,0,30,0,0,0
1100,,1,0,[0|0|0],5240,-1,5242,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,24,0,40811,0,0,0,0,0,0,0,1,0,100,-1,-1,-1,-1,-1,-1,0,0,0,0,0
