ID,Name,disableParam_NT,disableParamReserve1,disableParamReserve2,modelMemoryType,texMemoryType,cameraDitherFadeId,reportAnimMemSizeMb,unk,
100,,1,0,[0|0|0],1,1,0,12,0
110,,1,0,[0|0|0],1,1,0,12,0
120,,1,0,[0|0|0],1,1,0,12,0
1000,,1,0,[0|0|0],1,1,0,12,0
2010,,0,0,[0|0|0],3,3,101,12,0
2030,,0,0,[0|0|0],4,4,101,12,0
2031,,0,0,[0|0|0],1,1,101,12,0
2040,,0,0,[0|0|0],3,3,101,12,0
2041,,0,0,[0|0|0],3,3,101,12,0
2050,,0,0,[0|0|0],3,3,101,12,0
2051,,0,0,[0|0|0],3,3,101,12,0
2060,,0,0,[0|0|0],4,4,120,12,0
2070,,0,0,[0|0|0],4,4,120,12,0
2100,,0,0,[0|0|0],3,3,101,12,0
2110,,0,0,[0|0|0],4,4,120,12,0
2120,,0,0,[0|0|0],4,4,101,12,0
2130,,1,0,[0|0|0],4,4,110,12,0
2131,,0,0,[0|0|0],3,3,101,12,0
2140,,1,0,[0|0|0],3,3,110,12,0
2150,,0,0,[0|0|0],1,1,101,12,0
2160,,0,0,[0|0|0],2,2,101,12,0
2170,,0,0,[0|0|0],2,2,101,12,0
2180,,0,0,[0|0|0],3,3,101,12,0
2190,,0,0,[0|0|0],4,4,101,12,0
2191,,0,0,[0|0|0],4,4,101,12,0
2200,,0,0,[0|0|0],4,4,120,12,0
2270,,1,0,[0|0|0],4,4,110,12,0
2271,,1,0,[0|0|0],2,2,101,12,0
2272,,0,0,[0|0|0],4,4,110,12,0
2273,,0,0,[0|0|0],2,2,101,12,0
2274,,0,0,[0|0|0],4,4,110,12,0
2275,,0,0,[0|0|0],2,2,101,12,0
2276,,0,0,[0|0|0],4,4,110,12,0
2277,,0,0,[0|0|0],2,2,101,12,0
2500,,1,0,[0|0|0],3,3,101,12,0
3000,,1,0,[0|0|0],3,3,101,15,0
3010,,1,0,[0|0|0],3,3,101,12,0
3020,,1,0,[0|0|0],3,3,101,12,0
3050,,0,0,[0|0|0],4,4,110,12,0
3060,,0,0,[0|0|0],3,3,101,12,0
3061,,0,0,[0|0|0],3,3,101,12,0
3070,,0,0,[0|0|0],3,3,101,12,0
3080,,0,0,[0|0|0],3,3,101,12,0
3100,,0,0,[0|0|0],3,3,101,12,0
3150,,0,0,[0|0|0],3,4,110,12,0
3160,,0,0,[0|0|0],3,1,110,12,0
3170,,0,0,[0|0|0],3,3,101,12,0
3171,,0,0,[0|0|0],3,3,110,12,0
3180,,0,0,[0|0|0],2,2,101,12,0
3181,,0,0,[0|0|0],3,3,110,12,0
3200,,1,0,[0|0|0],3,3,101,12,0
3201,,0,0,[0|0|0],3,3,101,12,0
3202,,0,0,[0|0|0],3,3,101,12,0
3210,,0,0,[0|0|0],2,2,101,12,0
3250,,1,0,[0|0|0],4,4,120,12,0
3251,,0,0,[0|0|0],4,4,120,12,0
3252,,1,0,[0|0|0],4,4,120,12,0
3300,,1,0,[0|0|0],3,3,101,12,0
3320,,0,0,[0|0|0],2,2,101,12,0
3330,,0,0,[0|0|0],2,2,110,12,0
3350,,1,0,[0|0|0],3,3,101,12,0
3360,,0,0,[0|0|0],3,3,101,12,0
3361,,0,0,[0|0|0],3,3,101,12,0
3370,,0,0,[0|0|0],3,3,101,12,0
3371,,0,0,[0|0|0],3,3,101,12,0
3400,,0,0,[0|0|0],3,3,101,12,0
3450,,1,0,[0|0|0],3,3,101,15,0
3451,,1,0,[0|0|0],1,1,101,12,0
3460,,1,0,[0|0|0],3,3,101,12,0
3470,,0,0,[0|0|0],3,3,101,12,0
3471,,0,0,[0|0|0],3,3,101,12,0
3500,,1,0,[0|0|0],3,3,101,12,0
3510,,0,0,[0|0|0],3,3,101,12,0
3550,,1,0,[0|0|0],3,3,101,12,0
3560,,0,0,[0|0|0],3,3,110,12,0
3570,,1,0,[0|0|0],3,3,110,12,0
3600,,0,0,[0|0|0],3,3,101,12,0
3610,,1,0,[0|0|0],3,3,101,12,0
3620,,1,0,[0|0|0],3,3,101,12,0
3630,,0,0,[0|0|0],3,3,120,12,0
3640,,0,0,[0|0|0],2,2,110,12,0
3650,,0,0,[0|0|0],3,3,101,12,0
3660,,1,0,[0|0|0],3,3,101,15,0
3661,,1,0,[0|0|0],3,3,101,12,0
3662,,1,0,[0|0|0],3,3,101,12,0
3664,,0,0,[0|0|0],3,3,101,12,0
3665,,0,0,[0|0|0],3,3,101,12,0
3666,,0,0,[0|0|0],3,3,101,12,0
3670,,0,0,[0|0|0],3,3,101,12,0
3700,,1,0,[0|0|0],3,3,101,12,0
3701,,1,0,[0|0|0],3,3,101,12,0
3702,,1,0,[0|0|0],3,3,101,12,0
3703,,0,0,[0|0|0],3,3,101,12,0
3704,,0,0,[0|0|0],3,3,101,12,0
3710,,0,0,[0|0|0],3,3,101,12,0
3720,,0,0,[0|0|0],3,3,101,12,0
3730,,0,0,[0|0|0],3,3,110,12,0
3750,,0,0,[0|0|0],3,3,101,12,0
3800,,0,0,[0|0|0],3,3,101,12,0
3810,,0,0,[0|0|0],3,3,101,12,0
3850,,1,0,[0|0|0],3,3,101,12,0
3860,,0,0,[0|0|0],3,3,101,12,0
3900,,1,0,[0|0|0],3,3,101,12,0
3901,,0,0,[0|0|0],3,3,101,12,0
3910,,0,0,[0|0|0],3,3,110,12,0
3950,,0,0,[0|0|0],3,3,101,15,0
3970,,0,0,[0|0|0],3,3,101,12,0
4000,,0,0,[0|0|0],3,3,101,12,0
4020,,0,0,[0|0|0],3,3,101,12,0
4040,,1,0,[0|0|0],2,2,101,12,0
4050,,0,0,[0|0|0],3,3,101,12,0
4060,,0,0,[0|0|0],2,2,101,12,0
4070,,1,0,[0|0|0],2,2,101,12,0
4071,,1,0,[0|0|0],1,1,101,12,0
4080,,0,0,[0|0|0],2,2,101,12,0
4090,,0,0,[0|0|0],3,3,101,12,0
4100,,1,0,[0|0|0],2,2,101,12,0
4101,,1,0,[0|0|0],2,2,101,12,0
4110,,1,0,[0|0|0],2,2,101,12,0
4120,,1,0,[0|0|0],2,2,101,12,0
4130,,1,0,[0|0|0],4,4,110,12,0
4140,,0,0,[0|0|0],3,3,101,12,0
4150,,0,0,[0|0|0],3,3,101,12,0
4160,,1,0,[0|0|0],2,2,101,12,0
4161,,1,0,[0|0|0],2,2,101,12,0
4162,,0,0,[0|0|0],2,2,101,12,0
4163,,0,0,[0|0|0],2,2,101,12,0
4164,,1,0,[0|0|0],2,2,101,12,0
4165,,1,0,[0|0|0],2,2,101,12,0
4166,,0,0,[0|0|0],2,2,101,12,0
4167,,0,0,[0|0|0],2,2,101,12,0
4170,,1,0,[0|0|0],2,2,101,12,0
4171,,1,0,[0|0|0],3,3,101,12,0
4180,,1,0,[0|0|0],2,2,101,12,0
4181,,0,0,[0|0|0],2,2,101,12,0
4190,,0,0,[0|0|0],2,2,101,12,0
4191,,1,0,[0|0|0],1,1,101,12,0
4192,,0,0,[0|0|0],1,1,101,12,0
4200,,1,0,[0|0|0],2,2,101,12,0
4201,,1,0,[0|0|0],3,3,101,12,0
4210,,0,0,[0|0|0],3,3,101,12,0
4220,,0,0,[0|0|0],3,3,120,12,0
4230,,0,0,[0|0|0],3,3,101,12,0
4240,,1,0,[0|0|0],3,3,110,12,0
4241,,0,0,[0|0|0],3,3,120,12,0
4250,,1,0,[0|0|0],3,3,101,12,0
4260,,0,0,[0|0|0],3,3,101,12,0
4270,,1,0,[0|0|0],4,4,110,12,0
4280,,1,0,[0|0|0],3,3,110,12,0
4281,,0,0,[0|0|0],3,3,120,12,0
4290,,0,0,[0|0|0],3,3,101,12,0
4300,,1,0,[0|0|0],3,3,101,15,0
4310,,1,0,[0|0|0],3,3,101,15,0
4311,,1,0,[0|0|0],3,3,101,12,0
4312,,0,0,[0|0|0],3,3,101,12,0
4313,,1,0,[0|0|0],3,3,101,12,0
4314,,0,0,[0|0|0],3,3,101,12,0
4315,,0,0,[0|0|0],3,3,101,12,0
4316,,0,0,[0|0|0],3,3,101,12,0
4321,,1,0,[0|0|0],2,2,101,12,0
4340,,1,0,[0|0|0],4,4,110,12,0
4341,,0,0,[0|0|0],4,4,110,12,0
4350,,1,0,[0|0|0],3,3,101,12,0
4351,,1,0,[0|0|0],3,3,101,12,0
4352,,0,0,[0|0|0],3,3,101,12,0
4353,,1,0,[0|0|0],3,3,101,12,0
4354,,0,0,[0|0|0],3,3,101,12,0
4355,,0,0,[0|0|0],3,3,101,12,0
4356,,0,0,[0|0|0],3,3,101,12,0
4358,,0,0,[0|0|0],3,3,101,12,0
4360,,1,0,[0|0|0],3,3,101,12,0
4361,,1,0,[0|0|0],3,3,101,12,0
4362,,0,0,[0|0|0],3,3,101,12,0
4363,,1,0,[0|0|0],3,3,101,12,0
4364,,0,0,[0|0|0],3,3,101,12,0
4365,,0,0,[0|0|0],3,3,101,12,0
4368,,0,0,[0|0|0],3,3,101,12,0
4370,,1,0,[0|0|0],3,3,101,12,0
4371,,1,0,[0|0|0],3,3,101,12,0
4372,,0,0,[0|0|0],3,3,101,12,0
4373,,1,0,[0|0|0],3,3,101,12,0
4374,,0,0,[0|0|0],3,3,101,12,0
4375,,0,0,[0|0|0],3,3,101,12,0
4376,,0,0,[0|0|0],3,3,101,12,0
4377,,1,0,[0|0|0],3,3,101,12,0
4380,,1,0,[0|0|0],3,3,101,15,0
4381,,1,0,[0|0|0],3,3,101,12,0
4382,,1,0,[0|0|0],3,3,101,12,0
4383,,1,0,[0|0|0],3,3,101,12,0
4384,,1,0,[0|0|0],3,3,101,12,0
4385,,0,0,[0|0|0],3,3,101,12,0
4386,,0,0,[0|0|0],3,3,101,12,0
4420,,0,0,[0|0|0],4,4,110,12,0
4421,,0,0,[0|0|0],4,4,110,12,0
4430,,0,0,[0|0|0],2,2,101,12,0
4440,,1,0,[0|0|0],3,3,101,12,0
4441,,0,0,[0|0|0],3,3,120,12,0
4442,,0,0,[0|0|0],3,3,120,12,0
4450,,0,0,[0|0|0],5,5,-1,12,0
4460,,1,0,[0|0|0],4,4,120,12,0
4470,,0,0,[0|0|0],3,3,110,12,0
4480,,1,0,[0|0|0],3,3,110,12,0
4481,,1,0,[0|0|0],2,2,101,12,0
4482,,0,0,[0|0|0],3,3,110,12,0
4483,,0,0,[0|0|0],2,2,101,12,0
4490,,0,0,[0|0|0],3,3,110,12,0
4491,,0,0,[0|0|0],3,3,101,12,0
4492,,0,0,[0|0|0],7,7,120,12,0
4500,,1,0,[0|0|0],5,5,120,12,0
4501,,0,0,[0|0|0],5,5,120,12,0
4502,,0,0,[0|0|0],5,5,120,12,0
4503,,0,0,[0|0|0],5,5,120,12,0
4504,,0,0,[0|0|0],5,5,120,12,0
4505,,0,0,[0|0|0],5,5,120,12,0
4510,,1,0,[0|0|0],5,5,120,12,0
4511,,0,0,[0|0|0],5,5,120,12,0
4520,,0,0,[0|0|0],5,5,120,12,0
4550,,0,0,[0|0|0],3,3,110,12,0
4560,,0,0,[0|0|0],3,3,110,12,0
4561,,0,0,[0|0|0],3,3,110,12,0
4570,,1,0,[0|0|0],4,4,110,12,0
4580,,1,0,[0|0|0],4,4,120,12,0
4600,,1,0,[0|0|0],4,4,120,12,0
4601,,0,0,[0|0|0],4,4,120,12,0
4602,,0,0,[0|0|0],4,4,120,12,0
4603,,0,0,[0|0|0],4,4,120,12,0
4604,,0,0,[0|0|0],4,4,120,12,0
4620,,0,0,[0|0|0],6,6,120,12,0
4630,,0,0,[0|0|0],4,3,120,12,0
4640,,0,0,[0|0|0],4,4,120,12,0
4641,,0,0,[0|0|0],4,4,120,12,0
4650,,0,0,[0|0|0],4,4,120,12,0
4660,,1,0,[0|0|0],5,5,120,12,0
4670,,0,0,[0|0|0],4,4,120,12,0
4680,,0,0,[0|0|0],4,4,120,12,0
4690,,0,0,[0|0|0],4,4,110,12,0
4710,,0,0,[0|0|0],6,6,120,12,0
4711,,0,0,[0|0|0],4,6,110,12,0
4720,,0,0,[0|0|0],5,5,110,12,0
4721,,0,0,[0|0|0],1,1,110,12,0
4730,,0,0,[0|0|0],5,5,120,12,0
4750,,0,0,[0|0|0],5,5,110,12,0
4751,,0,0,[0|0|0],3,5,101,12,0
4760,,0,0,[0|0|0],7,7,120,12,0
4770,,0,0,[0|0|0],5,5,110,12,0
4800,,0,0,[0|0|0],4,4,110,12,0
4801,,0,0,[0|0|0],3,3,101,12,0
4810,,0,0,[0|0|0],4,4,110,12,0
4811,,0,0,[0|0|0],4,4,110,12,0
4820,,0,0,[0|0|0],3,3,101,12,0
4900,,0,0,[0|0|0],5,5,120,12,0
4901,,0,0,[0|0|0],5,5,120,12,0
4910,,0,0,[0|0|0],4,4,120,12,0
4911,,0,0,[0|0|0],5,5,120,12,0
4950,,0,0,[0|0|0],3,3,101,12,0
4960,,0,0,[0|0|0],4,4,120,12,0
4961,,0,0,[0|0|0],4,4,120,12,0
4980,,0,0,[0|0|0],5,5,110,12,0
5010,,0,0,[0|0|0],0,0,120,12,0
5011,,1,0,[0|0|0],0,0,120,12,0
5040,,0,0,[0|0|0],0,0,101,12,0
5070,,0,0,[0|0|0],0,0,101,12,0
5080,,0,0,[0|0|0],0,0,110,12,0
5081,,0,0,[0|0|0],0,0,120,12,0
5090,,0,0,[0|0|0],0,0,101,12,0
5110,,0,0,[0|0|0],0,0,110,12,0
5160,,0,0,[0|0|0],0,0,101,12,0
5190,,0,0,[0|0|0],0,0,101,12,0
5192,,0,0,[0|0|0],0,0,110,12,0
5193,,0,0,[0|0|0],0,0,101,12,0
5194,,0,0,[0|0|0],0,0,101,12,0
5210,,0,0,[0|0|0],0,0,120,12,0
5240,,0,0,[0|0|0],0,0,101,12,0
5241,,0,0,[0|0|0],0,0,101,12,0
5250,,0,0,[0|0|0],0,0,101,12,0
5251,,0,0,[0|0|0],0,0,101,12,0
5310,,0,0,[0|0|0],0,0,101,12,0
5311,,0,0,[0|0|0],0,0,101,12,0
5312,,0,0,[0|0|0],0,0,101,12,0
5320,,0,0,[0|0|0],0,0,120,12,0
5523,,0,0,[0|0|0],0,0,101,12,0
5750,,0,0,[0|0|0],0,0,110,12,0
5751,,0,0,[0|0|0],0,0,101,12,0
5810,,1,0,[0|0|0],0,0,101,12,0
5820,,0,0,[0|0|0],0,0,120,12,0
5830,,0,0,[0|0|0],0,0,101,12,0
5860,,0,0,[0|0|0],0,0,120,12,0
5870,,0,0,[0|0|0],0,0,101,12,0
5871,,0,0,[0|0|0],0,0,110,12,0
5872,,0,0,[0|0|0],0,0,120,12,0
5900,,0,0,[0|0|0],0,0,101,12,0
6001,,1,0,[0|0|0],2,2,101,1.5,0
6010,,0,0,[0|0|0],2,2,101,1.5,0
6031,,0,0,[0|0|0],2,2,101,1.5,0
6040,,0,0,[0|0|0],2,2,101,1.5,0
6050,,0,0,[0|0|0],2,2,101,1.5,0
6060,,0,0,[0|0|0],2,2,101,1.5,0
6070,,0,0,[0|0|0],2,2,101,1.5,0
6072,,0,0,[0|0|0],2,2,101,1.5,0
6080,,0,0,[0|0|0],2,2,101,1.5,0
6081,,0,0,[0|0|0],2,2,101,1.5,0
6082,,0,0,[0|0|0],2,2,101,1.5,0
6090,,0,0,[0|0|0],2,2,101,1.5,0
6091,,0,0,[0|0|0],4,4,110,1.5,0
6100,,0,0,[0|0|0],2,2,101,1.5,0
6240,,0,0,[0|0|0],0,0,101,12,0
7000,,0,0,[0|0|0],2,2,101,12,0
7100,,1,0,[0|0|0],2,2,101,12,0
7500,,1,0,[0|0|0],0,0,120,12,0
7510,,0,0,[0|0|0],0,0,120,12,0
7511,,0,0,[0|0|0],0,0,120,12,0
7520,,0,0,[0|0|0],0,0,120,12,0
7521,,0,0,[0|0|0],0,0,120,12,0
7530,,0,0,[0|0|0],0,0,120,12,0
7540,,0,0,[0|0|0],0,0,120,12,0
7541,,0,0,[0|0|0],0,0,120,12,0
7560,,0,0,[0|0|0],0,0,110,12,0
7561,,0,0,[0|0|0],0,0,110,12,0
7570,,0,0,[0|0|0],0,0,101,12,0
7580,,0,0,[0|0|0],0,0,110,12,0
7600,,0,0,[0|0|0],0,0,120,12,0
7610,,0,0,[0|0|0],0,0,120,12,0
7620,,0,0,[0|0|0],0,0,110,12,0
7650,,0,0,[0|0|0],0,0,101,12,0
7651,,0,0,[0|0|0],0,0,101,12,0
7660,,0,0,[0|0|0],0,0,120,12,0
7700,,0,0,[0|0|0],0,0,120,12,0
7710,,1,0,[0|0|0],0,0,120,12,0
7711,,1,0,[0|0|0],0,0,101,12,0
7712,,1,0,[0|0|0],0,0,101,12,0
7720,,0,0,[0|0|0],0,0,110,12,0
7800,,0,0,[0|0|0],0,0,120,12,0
7810,,0,0,[0|0|0],0,0,101,12,0
7820,,0,0,[0|0|0],0,0,110,12,0
7900,,0,0,[0|0|0],0,0,110,12,0
7910,,0,0,[0|0|0],0,0,120,12,0
7920,,0,0,[0|0|0],0,0,110,12,0
7930,,0,0,[0|0|0],0,0,120,12,0
7931,,0,0,[0|0|0],0,0,101,12,0
7932,,0,0,[0|0|0],0,0,101,12,0
8000,,0,0,[0|0|0],3,3,101,12,0
8100,,0,0,[0|0|0],3,7,2,12,0
8101,,0,0,[0|0|0],3,7,2,12,0
8110,,0,0,[0|0|0],3,7,2,12,0
8120,,0,0,[0|0|0],5,7,1,12,0
8130,,0,0,[0|0|0],0,0,2,12,0
8131,,0,0,[0|0|0],0,0,2,12,0
8132,,0,0,[0|0|0],0,0,2,12,0
