ID,Name,disableParam_NT,disableParamReserve1,disableParamReserve2,ParamStr,
0,,1,0,[0|0|0],_001_StonePavement
1,,1,0,[0|0|0],_001_StonePavement
2,,1,0,[0|0|0],_001_StonePavement
3,,1,0,[0|0|0],_003_Dirt
4,,1,0,[0|0|0],_004_Timber
5,,1,0,[0|0|0],_005_Grass
6,,1,0,[0|0|0],_006_Gravel
7,,1,0,[0|0|0],_007_Magma
8,,1,0,[0|0|0],_008_Wood
9,,1,0,[0|0|0],_009_Swamp
10,,1,0,[0|0|0],_001_StonePavement
11,,1,0,[0|0|0],_011_Iron
12,,1,0,[0|0|0],_012_FleshAndBlood
13,,1,0,[0|0|0],_013_Sand
14,,1,0,[0|0|0],_014_Bone
15,,1,0,[0|0|0],_015_Ash
16,,1,0,[0|0|0],_001_StonePavement
17,,1,0,[0|0|0],_017_Cloth
18,,1,0,[0|0|0],_018_FallenLeaves
19,,1,0,[0|0|0],_011_Iron
20,,1,0,[0|0|0],_020_Paddle
21,,1,0,[0|0|0],_021_Water
22,,1,0,[0|0|0],_021_Water
23,,1,0,[0|0|0],_023_PoisonSwamp
24,,1,0,[0|0|0],_023_PoisonSwamp
25,,1,0,[0|0|0],_023_PoisonSwamp
26,,1,0,[0|0|0],_026_PoisonSwampPaddle
27,,1,0,[0|0|0],_021_Water
28,,1,0,[0|0|0],_028_Carpet
29,,1,0,[0|0|0],_029_None
30,,1,0,[0|0|0],_001_StonePavement
31,,1,0,[0|0|0],_001_StonePavement
32,,1,0,[0|0|0],_001_StonePavement
33,,1,0,[0|0|0],_001_StonePavement
34,,1,0,[0|0|0],_001_StonePavement
35,,1,0,[0|0|0],_012_FleshAndBlood
36,,1,0,[0|0|0],_026_PoisonSwampPaddle
37,,1,0,[0|0|0],_023_PoisonSwamp
38,,1,0,[0|0|0],_023_PoisonSwamp
39,,1,0,[0|0|0],_023_PoisonSwamp
40,,1,0,[0|0|0],_001_StonePavement
41,,1,0,[0|0|0],_001_StonePavement
42,,1,0,[0|0|0],_001_StonePavement
43,,1,0,[0|0|0],_043_Snow
44,,1,0,[0|0|0],_044_Mud
45,,1,0,[0|0|0],_045_Ice
46,,1,0,[0|0|0],_023_PoisonSwamp
47,,1,0,[0|0|0],_023_PoisonSwamp
48,,1,0,[0|0|0],_023_PoisonSwamp
49,,1,0,[0|0|0],_023_PoisonSwamp
51,,1,0,[0|0|0],_023_PoisonSwamp
52,,1,0,[0|0|0],_023_PoisonSwamp
53,,1,0,[0|0|0],_023_PoisonSwamp
54,,1,0,[0|0|0],_023_PoisonSwamp
55,,1,0,[0|0|0],_023_PoisonSwamp
56,,1,0,[0|0|0],_023_PoisonSwamp
100,,1,0,[0|0|0],_100_IronWeapon
101,,1,0,[0|0|0],_101_Mercury
102,,1,0,[0|0|0],_102_WoodWeapon
103,,1,0,[0|0|0],_103_FleshWeapon
104,,1,0,[0|0|0],_104_IronShield
105,,1,0,[0|0|0],_105_WoodShield
106,,1,0,[0|0|0],_106_Iron
107,,1,0,[0|0|0],_107_DriedFlesh
108,,1,0,[0|0|0],_108_LeatherArmor
109,,1,0,[0|0|0],_109_Flesh
110,,1,0,[0|0|0],_110_FleshWeakness
111,,1,0,[0|0|0],_111_FleshWeaknessHuge
112,,1,0,[0|0|0],_112_HeavyIron
113,,1,0,[0|0|0],_113_Cloth
114,,1,0,[0|0|0],_114_Rune
115,,1,0,[0|0|0],_115_RuneWeakness
116,,1,0,[0|0|0],_116_StoneSoft
117,,1,0,[0|0|0],_117_Stone
118,,1,0,[0|0|0],_118_Mud
119,,1,0,[0|0|0],_119_LavaWeakness
120,,1,0,[0|0|0],_120_Lava
121,,1,0,[0|0|0],_121_Spirit
122,,1,0,[0|0|0],_122_Crystal
123,,1,0,[0|0|0],_123_Shell
124,,1,0,[0|0|0],_124_Bone
125,,1,0,[0|0|0],_125_Carapace
126,,1,0,[0|0|0],_126_SpiritWeakness
127,,1,0,[0|0|0],_127_StoneShield
128,,1,0,[0|0|0],_128_Wood
129,,1,0,[0|0|0],_129_HeavyIronShield
130,,1,0,[0|0|0],_130_WhiteGhost
131,,1,0,[0|0|0],_130_WhiteGhost
132,,1,0,[0|0|0],_130_WhiteGhost
133,,1,0,[0|0|0],_130_WhiteGhost
134,,1,0,[0|0|0],_134_Shadow
135,,1,0,[0|0|0],_135_WGhostGuard
136,,1,0,[0|0|0],_136_BGhostGuard
137,,1,0,[0|0|0],_137_WGhostEnemyGuard
138,,1,0,[0|0|0],_138_BGhostEnemyGuard
139,,1,0,[0|0|0],_139_None
140,,1,0,[0|0|0],_140_OldMetal
141,,1,0,[0|0|0],_141_ShadowWeakness
142,,1,0,[0|0|0],_142_SpiritGeneral
