ID,Name,disableParam_NT,disableParamReserve1,disableParamReserve2,EnableFastTravelEventFlagId,WeatherLotTimeOffsetIngameSeconds,WeatherCreateAssetLimitId,MapAiSightType,SoundIndoorType,ReverbDefaultType,BgmPlaceInfo,EnvPlaceInfo,MapAdditionalSoundBankId,MapHeightForSound,IsEnableBlendTimezoneEnvmap,OverrideGIResolution_XSS,MapLoHiChangeBorderDist_XZ,MapLoHiChangeBorderDist_Y,MapLoHiChangePlayDist,MapAutoDrawGroupBackFacePixelNum,PlayerLigntScale,IsEnableTimezonnePlayerLigntScale,isDisableAutoCliffWind,OpenChrActivateThreshold,MapMimicryEstablishmentParamId,OverrideGIResolution_XSX,unknown_1,unknown_2,unknown_3,unknown_4,
0,,0,0,[0|0|0],0,0,-1,0,0,-1,0,0,-1,0,1,-1,40,40,5,32400,1,1,0,-1,-1,-1,65535,0,0,0
10000000,,0,0,[0|0|0],0,0,-1,0,0,3,640,640,-1,0,0,-1,40,40,5,32400,1,1,0,-1,-1,-1,65535,0,0,0
11000000,,0,0,[0|0|0],0,0,-1,0,0,8,650,650,-1,0,0,-1,40,40,5,32400,1,1,0,-1,-1,-1,65535,0,0,0
12000000,,0,0,[0|0|0],0,0,-1,0,0,7,660,660,-1,0,0,-1,40,40,5,32400,1,1,0,-1,-1,-1,65535,0,0,0
13000000,,0,0,[0|0|0],0,0,-1,0,0,-1,670,670,-1,0,0,-1,40,40,5,32400,1,1,0,-1,-1,-1,65535,0,0,0
13200000,,0,0,[0|0|0],0,0,-1,0,0,-1,690,690,13020,0,0,-1,40,40,5,32400,1,1,0,-1,-1,-1,65535,0,0,0
15000000,,0,0,[0|0|0],0,0,-1,0,0,5,680,680,-1,0,0,-1,40,40,5,32400,1,1,0,-1,-1,-1,65535,0,0,0
16000000,,0,0,[0|0|0],0,0,-1,0,0,6,710,710,-1,0,0,-1,40,40,5,32400,1,1,0,-1,-1,-1,65535,0,0,0
16100000,,0,0,[0|0|0],0,0,-1,0,0,6,710,710,-1,0,0,-1,40,40,5,32400,1,1,0,-1,-1,-1,65535,0,0,0
18000000,,0,0,[0|0|0],0,0,-1,0,0,6,700,700,-1,0,0,-1,40,40,5,32400,1,1,0,-1,-1,-1,65535,0,0,0
19000000,,0,0,[0|0|0],0,0,-1,0,0,6,710,710,-1,0,0,-1,40,40,5,32400,1,1,0,-1,-1,-1,65535,0,0,0
30000000,,0,0,[0|0|0],0,0,-1,0,0,-1,720,0,-1,0,1,-1,40,40,5,32400,1,1,0,-1,-1,-1,65535,0,0,0
30300000,,0,0,[0|0|0],0,0,-1,0,0,-1,720,0,-1,0,1,-1,40,40,5,32400,1,1,0,-1,-1,-1,65535,0,48,193
31900000,,0,0,[0|0|0],0,0,-1,0,0,-1,720,0,-1,0,1,-1,40,40,5,32400,1,1,0,-1,-1,-1,65535,0,0,0
32000000,,0,0,[0|0|0],0,0,-1,0,0,-1,720,0,-1,0,1,-1,40,40,5,32400,1,1,0,-1,-1,-1,65535,0,208,192
32100000,,0,0,[0|0|0],0,0,-1,0,0,-1,720,0,-1,0,1,-1,40,40,5,32400,1,1,0,-1,-1,-1,65535,0,0,193
32200000,,0,0,[0|0|0],0,0,-1,0,0,-1,720,0,-1,0,1,-1,40,40,5,32400,1,1,0,-1,-1,-1,65535,0,208,192
34000000,,0,0,[0|0|0],0,0,-1,0,0,-1,720,0,-1,0,1,-1,40,40,5,32400,1,1,0,-1,-1,-1,65535,0,240,192
34100000,,0,0,[0|0|0],0,0,-1,0,0,-1,720,0,-1,0,1,-1,40,40,5,32400,1,1,0,-1,-1,-1,65535,0,160,192
34200000,,0,0,[0|0|0],0,0,-1,0,0,-1,720,0,-1,0,1,-1,40,40,5,32400,1,1,0,-1,-1,-1,65535,0,240,192
34300000,,0,0,[0|0|0],0,0,-1,0,0,-1,720,0,-1,0,1,-1,40,40,5,32400,1,1,0,-1,-1,-1,65535,0,160,192
35900000,,0,0,[0|0|0],0,0,-1,0,0,-1,720,0,-1,0,1,-1,40,40,5,32400,1,1,0,-1,-1,-1,65535,0,0,0
38000000,,0,0,[0|0|0],0,0,-1,0,0,-1,720,0,-1,0,1,-1,40,40,5,32400,1,1,0,-1,-1,-1,65535,0,0,0
38100000,,0,0,[0|0|0],0,0,-1,0,0,-1,720,0,-1,0,1,-1,40,40,5,32400,1,1,0,-1,-1,-1,65535,0,0,0
60413500,,0,0,[0|0|0],0,0,0,0,0,-1,720,0,60000,0,1,-1,40,40,5,32400,1,1,0,-1,-1,-1,65535,0,0,0
60413540,,0,0,[0|0|0],0,0,0,0,0,-1,800,800,-1,0,1,-1,40,40,5,32400,1,1,0,-1,-1,-1,65535,0,0,0
60413600,,0,0,[0|0|0],0,0,0,0,0,-1,720,0,60000,0,1,-1,40,40,5,32400,1,1,0,-1,-1,-1,65535,0,0,0
60413640,,0,0,[0|0|0],0,0,0,0,0,-1,800,800,-1,0,1,-1,40,40,5,32400,1,1,0,-1,-1,-1,65535,0,0,0
